codpos;localidad;provincia;codpro;subcodpos
4644;ESCAYA;JUJUY;7;11
4644;MAYINTE;JUJUY;7;12
4644;MINA BELGICA;JUJUY;7;13
4644;MINA LA PULPERA;JUJUY;7;14
4644;MINA SAN FRANCISCO;JUJUY;7;15
4644;MOLINO (BACOYA-DPTO. IRUYA);SALTA;10;16
4644;MOLLAR;SALTA;10;17
4644;TOROYOC;SALTA;10;18
4644;VALLECITO;SALTA;10;19
4644;VIZCARRA;SALTA;10;20
4644;BACOYA;SALTA;10;21
4650;BARRIOS;JUJUY;7;1
4650;LA CIENAGA (LA QUIACA-DPTO. YAVI);JUJUY;7;2
4650;LA QUIACA;JUJUY;7;3
4650;POTRERO;JUJUY;7;4
4650;SANSANA;JUJUY;7;5
4650;TAFNA;JUJUY;7;6
4651;MECOYITA;SALTA;10;0
4651;INTICANCHA;JUJUY;7;1
4651;CASTI;JUJUY;7;2
4651;SURIPUJIO;JUJUY;7;3
4651;VISCACHANI;JUJUY;7;4
4651;YAVI;JUJUY;7;5
4651;YAVI CHICO;JUJUY;7;6
4651;TRIGO HUAYCO;SALTA;10;7
4651;TUCTUCA;SALTA;10;8
4651;CUESTA AZUL;SALTA;10;9
4651;HORNILLOS;SALTA;10;10
4651;HUERTA;SALTA;10;11
4651;LA FALDA(SANTA VICTORIA-DPTO. SANTA VICTORIA);SALTA;10;12
4651;LIZOITE;SALTA;10;13
4651;MESON;SALTA;10;15
4651;NAZARENO;SALTA;10;16
4651;PAL TOLCO;SALTA;10;17
4651;PAPA CHACRA;SALTA;10;18
4651;PASCALLA;SALTA;10;19
4651;POSCAYA;SALTA;10;20
4651;PUCA VISCANA;SALTA;10;21
4651;PUCARA(SANTA VICTORIA-DPTO. SANTA VICTORIA);SALTA;10;22
4651;PUESTO;SALTA;10;23
4651;PUNCO VICANA;SALTA;10;24
4651;RODEO PAMPA;SALTA;10;25
4651;SAN FELIPE(SANTA VICTORIA);SALTA;10;26
4651;SAN FRANCISCO;SALTA;10;27
4651;SAN JUAN DE ORO;SALTA;10;28
4651;SAN LEON;SALTA;10;29
4651;SANTA CRUZ(STA. VICTORIA-DPTO. STA. VICTORIA);SALTA;10;30
4651;SANTA VICTORIA (DPTO. SANTA VICTORIA);SALTA;10;31
4651;SOLEDAD (SANTA VICTORIA-DPTO. SANTA VICTORIA);SALTA;10;32
4651;ACOYTE;SALTA;10;33
4651;BARITU;SALTA;10;34
4653;CIENEGUILLAS;JUJUY;7;0
4653;CARAYOC;JUJUY;7;1
4653;CASIRA;JUJUY;7;2
4653;CERRITO;JUJUY;7;3
4653;HORNILLOS(PUESTO GRANDE-DPTO. SANTA CATALINA);JUJUY;7;5
4653;HUALLATAYOC;JUJUY;7;6
4653;PASAJES;JUJUY;7;7
4653;PASTO PAMPA;JUJUY;7;8
4653;PUESTO CHICO;JUJUY;7;9
4653;PUESTO GRANDE;JUJUY;7;10
4653;RODEO;JUJUY;7;11
4653;TOQUERO;JUJUY;7;12
4653;YOSCABA;JUJUY;7;13
4655;CABRERIA;JUJUY;7;1
4655;EL ANGOSTO;JUJUY;7;2
4655;LA CRUZ;JUJUY;7;3
4655;ORATORIO;JUJUY;7;4
4655;OROS;JUJUY;7;5
4655;PISCUNO;JUJUY;7;6
4655;SAN FRANCISCO(STA CATALINA);JUJUY;7;7
4655;SAN LEON;JUJUY;7;8
4655;SANTA CATALINA;JUJUY;7;9
4655;TIMON CRUZ;JUJUY;7;10
4663;IRUYA;SALTA;10;0
4700;SAN FERNANDO DEL VALLE DE CATAMARCA;CATAMARCA;3;0
4700;BANDA VARELA;CATAMARCA;3;1
4700;BARRIO LA VINITA;CATAMARCA;3;2
4700;CATAMARCA;CATAMARCA;3;3
4700;CHACABUCO;CATAMARCA;3;4
4700;EL TALA(S.F.DEL V.CATAMARCA-DPTO.CAPITAL);CATAMARCA;3;5
4700;LA AGUADA(S.F.DEL V.DE CATAMARCA-DPTO.CAP);CATAMARCA;3;6
4700;LA BREA(S.F.DEL V.CATAMARCA-DPTO.CAPITAL);CATAMARCA;3;7
4700;LA CALERA(S.F.DEL V.DE CATAMARCA-DPTO.CAP);CATAMARCA;3;8
4700;LA CHACARITA;CATAMARCA;3;9
4700;LA CHACARITA DE LOS PADRES;CATAMARCA;3;10
4700;LAS TEJAS DE VALLE VIEJO;CATAMARCA;3;11
4700;LAS VARITAS;CATAMARCA;3;12
4700;LAZARETO;CATAMARCA;3;13
4700;LOMA CORTADA;CATAMARCA;3;14
4700;RIO DEL TALA;CATAMARCA;3;15
4700;VILLA CUBAS;CATAMARCA;3;17
4700;VILLA PARQUE CHACABUCO;CATAMARCA;3;18
4701;ANQUINCILA;CATAMARCA;3;0
4701;ACOSTILLA;CATAMARCA;3;1
4701;AMANA;CATAMARCA;3;2
4701;ANCASTI;CATAMARCA;3;3
4701;CABRERA;CATAMARCA;3;5
4701;CALACIO;CATAMARCA;3;6
4701;CALERA;CATAMARCA;3;7
4701;CANADA DE IPIZCA;CATAMARCA;3;8
4701;CANADA DE PAEZ;CATAMARCA;3;9
4701;CANADA VERDE;CATAMARCA;3;10
4701;CANDELARIA (DPTO. ANCASTI);CATAMARCA;3;11
4701;CASA ARMADA;CATAMARCA;3;12
4701;CASAS VIEJAS (ANCASTI-DPTO. ANCASTI);CATAMARCA;3;13
4701;CONCEPCION (CANDELARIA-DPTO. ANCASTI);CATAMARCA;3;14
4701;CORRAL DE PIEDRA (IPIZCA-DPTO. ANCASTI);CATAMARCA;3;15
4701;EL ARBOLITO (TACO-DPTO. ANCASTI);CATAMARCA;3;16
4701;EL BARREAL (ANCASTI-DPTO. ANCASTI);CATAMARCA;3;17
4701;EL CERCADO;CATAMARCA;3;18
4701;EL CEVILAR;CATAMARCA;3;19
4701;EL CHANARAL (CASA ARMADA-DPTO. ANCASTI);CATAMARCA;3;20
4701;EL CHORRO (DPTO. ANCASTI);CATAMARCA;3;21
4701;EL LINDERO (TACANA-DPTO. ANCASTI);CATAMARCA;3;22
4701;EL MOJON;CATAMARCA;3;23
4701;EL MOLLAR;CATAMARCA;3;24
4701;EL POZO;CATAMARCA;3;25
4701;EL SAUCE (ANCASTI-DPTO. ANCASTI);CATAMARCA;3;26
4701;EL SAUCE (IPIZCA-DPTO. ANCASTI);CATAMARCA;3;27
4701;EL TOTORAL (ANQUINCILA-DPTO. ANCASTI);CATAMARCA;3;28
4701;EL VALLECITO (TACO-DPTO. ANCASTI);CATAMARCA;3;29
4701;EL ZAPALLAR (TACO-DPTO. ANCASTI);CATAMARCA;3;30
4701;ESTANCIA VIEJA (IPIZCA-DPTO. ANCASTI);CATAMARCA;3;31
4701;GUANACO;CATAMARCA;3;32
4701;HIGUERA DEL ALUMBRE;CATAMARCA;3;33
4701;IPIZCA;CATAMARCA;3;34
4701;LA AGUADITA (TACANA-DPTO. ANCASTI);CATAMARCA;3;35
4701;LA BARROSA (CANDELARIA-DPTO. ANCASTI);CATAMARCA;3;36
4701;LA BEBIDA;CATAMARCA;3;37
4701;LA CALERA (AMANA-DPTO. ANCASTI);CATAMARCA;3;38
4701;LA ESTANCIA (CASA ARMADA-DPTO. ANCASTI);CATAMARCA;3;39
4701;LA ESTANCITA;CATAMARCA;3;40
4701;LA FALDA (ANCASTI-DPTO. ANCASTI);CATAMARCA;3;41
4701;LA MESADA (TACANA-DPTO. ANCASTI);CATAMARCA;3;42
4701;LA TRILLA;CATAMARCA;3;43
4701;LAS BARRANCAS (ANCASTI-DPTO. ANCASTI);CATAMARCA;3;44
4701;LAS BARRANCAS (CASA ARMADA-DPTO. ANCASTI);CATAMARCA;3;45
4701;LAS CHACRAS (CASA ARMADA-DPTO. ANCASTI);CATAMARCA;3;46
4701;LAS TAPIAS;CATAMARCA;3;47
4701;LAS TUNAS (ANCASTI-DPTO. ANCASTI);CATAMARCA;3;48
4701;LOMA SOLA;CATAMARCA;3;49
4701;LOS BULACIOS;CATAMARCA;3;50
4701;LOS CISTERNAS;CATAMARCA;3;51
4701;LOS HUAYCOS;CATAMARCA;3;52
4701;LOS MORTEROS (TACANA-DPTO. ANCASTI);CATAMARCA;3;53
4701;LOS ORTICES (TACANA-DPTO. ANCASTI);CATAMARCA;3;54
4701;LOS PIQUILLINES;CATAMARCA;3;55
4701;LOS RASTROJOS;CATAMARCA;3;56
4701;LOS TAPIAS;CATAMARCA;3;57
4701;PENAFLOR;CATAMARCA;3;58
4701;POTRERO DE LOS CORDOBA;CATAMARCA;3;59
4701;RIO LOS MOLINOS;CATAMARCA;3;60
4701;SAN ANTONIO (ANCASTI-DPTO. ANCASTI);CATAMARCA;3;61
4701;SAN JOSE (CANADA DE PAEZ-DPTO. ANCASTI);CATAMARCA;3;62
4701;SANTA GERTRUDIS;CATAMARCA;3;63
4701;SAUCE HUACHO (ANQUINCILA-DPTO. ANCASTI);CATAMARCA;3;64
4701;SOLEDAD;CATAMARCA;3;65
4701;TACANA;CATAMARCA;3;66
4701;TACO;CATAMARCA;3;67
4701;TACO DE ABAJO;CATAMARCA;3;68
4701;TOTORAL;CATAMARCA;3;69
4705;ANTAPOCA;CATAMARCA;3;1
4705;ANTOFAGASTA DE LA SIERRA;CATAMARCA;3;2
4705;HUAYCAMA (DPTO. VALLE VIEJO);CATAMARCA;3;3
4705;MINA INCA HUASI;CATAMARCA;3;4
4705;MOTA BOTELLO (ESTACION FCGB);CATAMARCA;3;5
4705;POZO DEL MISTOL;CATAMARCA;3;6
4705;ROSARIO DEL SUMALAO;CATAMARCA;3;7
4705;SANTA CRUZ (HUAYCAMA-DPTO. VALLE VIEJO);CATAMARCA;3;8
4705;SUMALAO;CATAMARCA;3;9
4707;SAN ISIDRO;CATAMARCA;3;0
4707;EL BANADO (VALLE VIEJO-DPTO. VALLE VIEJO);CATAMARCA;3;1
4707;EL HUECO;CATAMARCA;3;2
4707;LA FALDA(S.ANTONIO DE FRAY MAMERTO ESQUIU);CATAMARCA;3;3
4707;LAS ESQUINAS;CATAMARCA;3;4
4707;POLCOS;CATAMARCA;3;5
4707;SAN ANTONIO DE FRAY MAMERTO ESQUIU;CATAMARCA;3;6
4707;SAN ANTONIO DE PIEDRA BLANCA;CATAMARCA;3;7
4707;SANTA ROSA (VALLE VIEJO-DPTO. VALLE VIEJO);CATAMARCA;3;9
4707;TRES PUENTES;CATAMARCA;3;10
4707;VALLE VIEJO;CATAMARCA;3;11
4707;VILLA DOLORES;CATAMARCA;3;12
4707;VILLA MACEDO;CATAMARCA;3;13
4709;DESMONTE;CATAMARCA;3;1
4709;LA CARRERA;CATAMARCA;3;2
4709;PIEDRA BLANCA;CATAMARCA;3;3
4709;SAN JOSE(PIEDRA BLANCA-FRAY MAMERTO ESQUIU);CATAMARCA;3;4
4711;AMBATO;CATAMARCA;3;0
4711;CASAS VIEJAS (DPTO. AMBATO);CATAMARCA;3;2
4711;CHUCHUCARUANA;CATAMARCA;3;3
4711;COLLAGASTA;CATAMARCA;3;4
4711;COLPES-AMBATO;CATAMARCA;3;5
4711;CONDOR HUASI (DPTO. ANDALGALA);CATAMARCA;3;6
4711;EL ARBOL SOLO;CATAMARCA;3;7
4711;EL BOLSON (LOS VARELA-DPTO. AMBATO);CATAMARCA;3;8
4711;EL CHORRO (SINGUIL-DPTO. AMBATO);CATAMARCA;3;9
4711;EL NOGAL;CATAMARCA;3;10
4711;EL PARQUE;CATAMARCA;3;11
4711;EL PIE DE LA CUESTA;CATAMARCA;3;12
4711;EL POLEAR (LOS CASTILLOS-DPTO. AMBATO);CATAMARCA;3;13
4711;EL POTRERILLO;CATAMARCA;3;14
4711;EL RODEO GRANDE;CATAMARCA;3;15
4711;EL TABIQUE;CATAMARCA;3;16
4711;HUAYCAMA (LA PUERTA-DPTO. AMBATO);CATAMARCA;3;17
4711;HUMAYA;CATAMARCA;3;18
4711;ISLA LARGA;CATAMARCA;3;19
4711;LA AGUADA (LOS CASTILLOS-DPTO. AMBATO);CATAMARCA;3;20
4711;LA PUERTA;CATAMARCA;3;21
4711;LAS CHACRITAS;CATAMARCA;3;22
4711;LAS PAMPITAS (HUMAYA-DPTO. AMBATO);CATAMARCA;3;23
4711;LOS CASTILLOS;CATAMARCA;3;24
4711;LOS GUINDOS;CATAMARCA;3;25
4711;LOS MORTERITOS;CATAMARCA;3;26
4711;LOS NARVAEZ;CATAMARCA;3;27
4711;LOS NAVARROS;CATAMARCA;3;28
4711;LOS TALAS;CATAMARCA;3;29
4711;LOS VARELA;CATAMARCA;3;30
4711;POMANCILLO;CATAMARCA;3;31
4711;SIERRA BRAVA;CATAMARCA;3;32
4711;SINGUIL;CATAMARCA;3;33
4713;LAS PIRQUITAS;CATAMARCA;3;1
4713;OCHO VADOS;CATAMARCA;3;2
4715;CHAVARRIA;CATAMARCA;3;0
4715;AGUA VERDE;CATAMARCA;3;1
4715;BELLA VISTA (EL RODEO-DPTO. AMBATO);CATAMARCA;3;2
4715;CHAMORRO;CATAMARCA;3;3
4715;EL ATOYAL;CATAMARCA;3;5
4715;EL BISCOTE;CATAMARCA;3;6
4715;EL RODEO;CATAMARCA;3;7
4715;EL TALA (EL RODEO-DPTO. AMBATO);CATAMARCA;3;8
4715;LA CANADA (RODEO-DPTO. AMBATO);CATAMARCA;3;9
4715;LA PIEDRA;CATAMARCA;3;10
4715;LA QUEBRADA (EL RODEO-DPTO. AMBATO);CATAMARCA;3;11
4715;LAS AGUITAS;CATAMARCA;3;12
4715;LAS BURRAS;CATAMARCA;3;13
4715;LAS CUCHILLAS(LAS PIEDRAS BLANCAS-AMBATO);CATAMARCA;3;14
4715;LAS JUNTAS (DPTO. AMBATO);CATAMARCA;3;15
4715;LAS LAJAS (LAS JUNTAS-DPTO. AMBATO);CATAMARCA;3;16
4715;LAS PIEDRAS BLANCAS;CATAMARCA;3;17
4715;LOS LOROS;CATAMARCA;3;18
4715;LOS MOLLES (EL RODEO-DPTO. AMBATO);CATAMARCA;3;19
4715;MOLLE QUEMADO;CATAMARCA;3;20
4715;VILLA QUINTIN AHUMADA;CATAMARCA;3;21
4716;PORTEZUELO;CATAMARCA;3;0
4716;AMADORES;CATAMARCA;3;1
4716;CERVINO;CATAMARCA;3;2
4716;EL CEVIL;CATAMARCA;3;3
4716;EL GARABATO;CATAMARCA;3;4
4716;EL RETIRO (AMADORES-DPTO. PACLIN);CATAMARCA;3;5
4716;LA BAJADA (DPTO. PACLIN);CATAMARCA;3;6
4716;LA BANDA (AMADORES-DPTO. PACLIN);CATAMARCA;3;7
4716;MONTE POTRERO;CATAMARCA;3;8
4716;PALO LABRADO;CATAMARCA;3;9
4716;RAFAEL CASTILLO;CATAMARCA;3;11
4716;SALCEDO;CATAMARCA;3;12
4716;YOCAN;CATAMARCA;3;13
4718;EL BASTIDOR;CATAMARCA;3;1
4718;EL TOTORAL (LA MERCED-DPTO. PACLIN);CATAMARCA;3;2
4718;LA ESQUINA;CATAMARCA;3;3
4718;LA FALDA (LA MERCED-DPTO. PACLIN);CATAMARCA;3;4
4718;LA MERCED;CATAMARCA;3;5
4718;LOS GALPONES;CATAMARCA;3;6
4718;SANTA ANA;CATAMARCA;3;7
4718;SANTA BARBARA;CATAMARCA;3;8
4718;SUPERI (ESTACION FCGB);CATAMARCA;3;9
4718;TALAGUADA;CATAMARCA;3;10
4719;BALCOSNA;CATAMARCA;3;0
4719;BALCOSNA DE AFUERA;CATAMARCA;3;2
4719;EL CHAMICO;CATAMARCA;3;3
4719;EL CIFLON;CATAMARCA;3;4
4719;EL CONTADOR;CATAMARCA;3;5
4719;EL ROSARIO (LA HIGUERA-DPTO. PACLIN);CATAMARCA;3;6
4719;LA HIGUERA;CATAMARCA;3;7
4719;LA OVEJERIA;CATAMARCA;3;8
4719;LAS LAJAS (DPTO. PACLIN);CATAMARCA;3;9
4719;SAN ANTONIO DE PACLIN;CATAMARCA;3;10
4719;TIERRA VERDE;CATAMARCA;3;11
4719;VILLA COLLANTES;CATAMARCA;3;12
4722;HUACRA;CATAMARCA;3;0
4722;EL DURAZNILLO;CATAMARCA;3;1
4722;EL DURAZNO (LA VINA-DPTO. PACLIN);CATAMARCA;3;2
4722;LA VINA (DPTO. PACLIN);CATAMARCA;3;4
4722;LA VINA DE ABAJO;CATAMARCA;3;5
4722;LAS HUERTAS;CATAMARCA;3;6
4722;LAS TRANQUITAS;CATAMARCA;3;7
4722;LOS OVEJEROS;CATAMARCA;3;8
4722;LOS PINTADOS;CATAMARCA;3;9
4722;SAUCE MAYO;CATAMARCA;3;10
4722;SUMAMPA;CATAMARCA;3;11
4723;OVANTA;CATAMARCA;3;0
4723;ALIJILAN;CATAMARCA;3;1
4723;ALMIGAUCHO;CATAMARCA;3;2
4723;ALTA GRACIA;CATAMARCA;3;3
4723;AMANCALA;CATAMARCA;3;4
4723;AMPOLLA;CATAMARCA;3;5
4723;BANADO DE OVANTA;CATAMARCA;3;6
4723;CACHI;CATAMARCA;3;7
4723;DOS POCITOS;CATAMARCA;3;8
4723;DOS TRONCOS;CATAMARCA;3;9
4723;EL CAIMEN;CATAMARCA;3;10
4723;EL DESMONTE (LOS ALTOS-DPTO. SANTA ROSA);CATAMARCA;3;11
4723;EL POTRERO(BANADO DE OVANTA-DPTO. SANTA ROSA);CATAMARCA;3;12
4723;EL RODEITO;CATAMARCA;3;13
4723;EL TALA (PUERTA GRANDE-DPTO. SANTA ROSA);CATAMARCA;3;14
4723;LA AGUADA (ALIJILAN-DPTO. SANTA ROSA);CATAMARCA;3;15
4723;LA BAJADA (PUERTA GRANDE-DPTO. SANTA ROSA);CATAMARCA;3;16
4723;LA CALERA (LAS TUNAS-DPTO. SANTA ROSA);CATAMARCA;3;17
4723;LAS TUNAS (DPTO. SANTA ROSA);CATAMARCA;3;18
4723;LOS ALTOS;CATAMARCA;3;19
4723;LOS BASTIDORES;CATAMARCA;3;20
4723;LOS ESTANTES;CATAMARCA;3;21
4723;LOS MOLLES (PUERTA GRANDE-DPTO. SANTA ROSA);CATAMARCA;3;22
4723;LOS ORTICES(PUERTA GRANDE-DPTO. SANTA ROSA);CATAMARCA;3;23
4723;LOS POCITOS(BANADO DE OVANTA-SANTA ROSA);CATAMARCA;3;24
4723;LOS TRONCOS;CATAMARCA;3;25
4723;LOS ZANJONES;CATAMARCA;3;26
4723;MANANTIALES;CATAMARCA;3;27
4723;MISTOL ANCHO;CATAMARCA;3;28
4723;MONTE REDONDO;CATAMARCA;3;29
4723;PAMPA CHACRA;CATAMARCA;3;31
4723;POZO DEL ALGARROBO;CATAMARCA;3;32
4723;POZO DEL CAMPO;CATAMARCA;3;33
4723;PUERTA GRANDE;CATAMARCA;3;34
4723;PUESTO DE LA VIUDA;CATAMARCA;3;35
4723;QUEBRACHAL;CATAMARCA;3;36
4723;QUEBRACHOS BLANCOS;CATAMARCA;3;37
4723;QUIMILPA;CATAMARCA;3;38
4723;SALAUCA;CATAMARCA;3;39
4723;SAN LUIS;CATAMARCA;3;40
4723;YAQUICHO;CATAMARCA;3;41
4724;MIRAFLORES;CATAMARCA;3;0
4724;AGUA COLORADA(NUEVA CONETA-DPTO. VALLE VIEJO);CATAMARCA;3;1
4724;CONETA;CATAMARCA;3;2
4724;EL BANADO (MIRAFLORES-DPTO. CAPAYAN);CATAMARCA;3;3
4724;LA ESTRELLA;CATAMARCA;3;4
4724;LA PARAGUAYA;CATAMARCA;3;5
4724;LOS ANGELES;CATAMARCA;3;6
4724;LOS BAZAN;CATAMARCA;3;7
4724;LOS PINOS;CATAMARCA;3;8
4724;LOS PUESTOS (MIRAFLORES-DPTO. CAPAYAN);CATAMARCA;3;9
4724;NUEVA CONETA;CATAMARCA;3;11
4724;SAN LORENZO (MIRAFLORES-DPTO. CAPAYAN);CATAMARCA;3;12
4724;SISIGUASI;CATAMARCA;3;13
4726;HUILLAPIMA;CATAMARCA;3;0
4726;CAPAYAN;CATAMARCA;3;1
4726;CHANARITOS (HUILLAPIMA-DPTO. CAPAYAN);CATAMARCA;3;2
4726;CONCEPCION (DPTO. CAPAYAN);CATAMARCA;3;3
4726;EL CARRIZAL(SAN PEDRO. CAPAYAN-DPTO. CAPAYAN);CATAMARCA;3;4
4726;EL MILAGRO (HUILLAPIMA-DPTO. CAPAYAN);CATAMARCA;3;5
4726;LA CANADA (HUILLAPIMA-DPTO. CAPAYAN);CATAMARCA;3;7
4726;LAMPASILLO;CATAMARCA;3;8
4726;LAS PALMAS;CATAMARCA;3;9
4726;SAN PABLO;CATAMARCA;3;10
4726;SAN PEDRO-CAPAYAN;CATAMARCA;3;11
4728;CHUMBICHA;CATAMARCA;3;1
4728;SAN JERONIMO;CATAMARCA;3;2
4728;TRAMPASACHA;CATAMARCA;3;3
4740;ANDALGALA;CATAMARCA;3;0
4740;ASERRADERO EL PILCIO;CATAMARCA;3;2
4740;BANDA (ANDALGALA-DPTO. ANDALGALA);CATAMARCA;3;3
4740;CHILCA;CATAMARCA;3;4
4740;DISTRITO ESPINILLO;CATAMARCA;3;5
4740;EL COLEGIO;CATAMARCA;3;6
4740;EL MOLLE;CATAMARCA;3;7
4740;HUASCHASCHI;CATAMARCA;3;8
4740;HUAZAN;CATAMARCA;3;9
4740;JULUMAO;CATAMARCA;3;10
4740;LA AGUADA (ANDALGALA-DPTO. ANDALGALA);CATAMARCA;3;11
4740;LAS MINAS;CATAMARCA;3;12
4740;MALLIN 1;CATAMARCA;3;13
4740;MALLIN 2;CATAMARCA;3;14
4740;PILCIAO;CATAMARCA;3;15
4740;RODEO GRANDE;CATAMARCA;3;16
4741;CHAQUIAGO;CATAMARCA;3;0
4741;AGUA DE LAS PALOMAS;CATAMARCA;3;1
4741;AMANAO;CATAMARCA;3;2
4741;CARAPUNCO;CATAMARCA;3;3
4741;CASA DE PIEDRA (VILLA VIL-DPTO. ANDALGALA);CATAMARCA;3;4
4741;CHOYA;CATAMARCA;3;6
4741;EL CARRIZAL (VILLA VIL-DPTO. ANDALGALA);CATAMARCA;3;7
4741;EL POTRERO (DPTO. ANDALGALA);CATAMARCA;3;8
4741;EL ZAPALLAR (VILLA VIL-DPTO. ANDALGALA);CATAMARCA;3;9
4741;HUACO (DPTO. ANDALGALA);CATAMARCA;3;10
4741;LA LAGUNA;CATAMARCA;3;11
4741;SANTA LUCIA (EL POTRERO-DPTO. ANDALGALA);CATAMARCA;3;12
4741;VILLA CNEL. ARROYO;CATAMARCA;3;13
4741;VILLA VIL;CATAMARCA;3;14
4743;ACONQUIJA;CATAMARCA;3;0
4743;ALTO DE LA JUNTA;CATAMARCA;3;2
4743;ALUMBRERA;CATAMARCA;3;3
4743;BUENA VISTA (EL ALAMITO-DPTO. ANDALGALA);CATAMARCA;3;4
4743;EL ALAMITO;CATAMARCA;3;5
4743;EL ARBOLITO (EL ALAMITO-DPTO. ANDALGALA);CATAMARCA;3;6
4743;EL ESPINILLO;CATAMARCA;3;7
4743;EL PUCARA;CATAMARCA;3;8
4743;EL SUNCHO(ALTO DE LA JUNTA-DPTO. ANDALGALA);CATAMARCA;3;9
4743;LAS ESTANCIAS;CATAMARCA;3;10
4743;LAS PAMPITAS (EL ALAMITO-DPTO. ANDALGALA);CATAMARCA;3;11
4743;RIO POTRERO;CATAMARCA;3;12
4750;BELEN;CATAMARCA;3;0
4750;AGUA COLORADA(BELEN-DPTO.BELEN);CATAMARCA;3;1
4750;AMPUJACO;CATAMARCA;3;2
4750;BARRIO ARTAZA;CATAMARCA;3;3
4750;CORTADERA;CATAMARCA;3;5
4750;EL MEDIO;CATAMARCA;3;6
4750;EL MOLINO;CATAMARCA;3;7
4750;EL PORTEZUELO (BELEN-DPTO. BELEN);CATAMARCA;3;8
4750;HUACO (BELEN-DPTO. BELEN);CATAMARCA;3;9
4750;LA BANDA (BELEN-DPTO. BELEN);CATAMARCA;3;10
4750;LA COSTA;CATAMARCA;3;11
4750;LA PUNTILLA (BELEN-DPTO. BELEN);CATAMARCA;3;12
4750;SAN BUENA VENTURA;CATAMARCA;3;13
4750;TALAMAYO;CATAMARCA;3;14
4751;SAN FERNANDO;CATAMARCA;3;0
4751;AGUA DE DIONISIO;CATAMARCA;3;1
4751;AGUAS CALIENTES;CATAMARCA;3;2
4751;ASAMPAY;CATAMARCA;3;3
4751;BARRANCA LARGA;CATAMARCA;3;4
4751;CACHIJAN;CATAMARCA;3;5
4751;CARRIZAL (LA CIENAGA-DPTO. BELEN);CATAMARCA;3;6
4751;CARRIZAL DE ABAJO;CATAMARCA;3;7
4751;CARRIZAL DE LA COSTA;CATAMARCA;3;8
4751;CHANARYACO;CATAMARCA;3;9
4751;CONDOR HUASI DE BELEN;CATAMARCA;3;10
4751;TERMAS VILLA VIL;CATAMARCA;3;12
4751;VICUNA PAMPA;CATAMARCA;3;13
4751;CORRAL QUEMADO;CATAMARCA;3;14
4751;COTAGUA;CATAMARCA;3;15
4751;CULAMPAJA;CATAMARCA;3;16
4751;EL BOLSON (DPTO. BELEN);CATAMARCA;3;17
4751;EL CAJON (CORRAL QUEMADO-DPTO. BELEN);CATAMARCA;3;18
4751;EL CAMPILLO;CATAMARCA;3;19
4751;EL CARRIZAL (LA CIENAGA-DPTO. BELEN);CATAMARCA;3;20
4751;EL DURAZNO (JACIPUNCO-DPTO. BELEN);CATAMARCA;3;21
4751;EL EJE;CATAMARCA;3;22
4751;EL TIO;CATAMARCA;3;23
4751;EL TOLAR;CATAMARCA;3;24
4751;FARALLON NEGRO;CATAMARCA;3;25
4751;HUALFIN;CATAMARCA;3;26
4751;HUASAYACO;CATAMARCA;3;27
4751;HUASI-CIENAGA;CATAMARCA;3;28
4751;JACIPUNCO;CATAMARCA;3;29
4751;LA AGUADA (LA TOMA-DPTO. BELEN);CATAMARCA;3;30
4751;LA CANADA (LA CIENAGA-DPTO. BELEN);CATAMARCA;3;31
4751;LA CAPELLANIA (DPTO. BELEN);CATAMARCA;3;32
4751;LA CIENAGA (DPTO. BELEN);CATAMARCA;3;33
4751;LA CUESTA;CATAMARCA;3;34
4751;LA ESTANCIA(LA PUERTA DE SAN JOSE-BELEN);CATAMARCA;3;35
4751;LA PUERTA DE SAN JOSE;CATAMARCA;3;36
4751;LA QUEBRADA (HUALFIN-DPTO. BELEN);CATAMARCA;3;37
4751;LA TOMA;CATAMARCA;3;38
4751;LA VINA (LA CIENAGA-DPTO. BELEN);CATAMARCA;3;39
4751;LAGUNA BLANCA;CATAMARCA;3;40
4751;LAGUNA COLORADA;CATAMARCA;3;41
4751;LAS BARRANCAS (DPTO. BELEN);CATAMARCA;3;42
4751;LAS CUEVAS;CATAMARCA;3;43
4751;LAS JUNTAS (LAS BARRANCAS-DPTO. BELEN);CATAMARCA;3;44
4751;LAS MANZAS;CATAMARCA;3;45
4751;LOCONTE;CATAMARCA;3;46
4751;LOS NACIMIENTOS;CATAMARCA;3;47
4751;LOS POZUELOS (LOS NACIMIENTOS-DPTO. BELEN);CATAMARCA;3;48
4751;MINAS AGUA TAPADA;CATAMARCA;3;49
4751;NACIMIENTOS DE ARRIBA;CATAMARCA;3;50
4751;NACIMIENTOS DE SAN ANTONIO;CATAMARCA;3;51
4751;NACIMIENTOS DEL BOLSON;CATAMARCA;3;52
4751;PAPA CHACRA;CATAMARCA;3;53
4751;POZO DE PIEDRA;CATAMARCA;3;54
4751;PUERTA DEL CORRAL QUEMADO;CATAMARCA;3;55
4751;RODEO GERVAN;CATAMARCA;3;56
4753;LONDRES;CATAMARCA;3;0
4753;CORRALITO (LONDRES-DPTO. BELEN);CATAMARCA;3;1
4753;DURAZNO;CATAMARCA;3;2
4753;EL TAMBILLO;CATAMARCA;3;3
4753;LA AGUADA (LONDRES-DPTO. BELEN);CATAMARCA;3;4
4753;LA RAMADA;CATAMARCA;3;5
4753;LAS BAYAS;CATAMARCA;3;6
4753;LONDRES ESTE;CATAMARCA;3;8
